series_id	platform_id	sample_id	gsm_name	gpl_name	gse_name	obesity_control	obesity	sample_class
3892	7	160356	GSM47229	GPL8300	GSE2508	obesity_control		0
3892	7	160357	GSM47230	GPL8300	GSE2508	obesity_control		0
3892	7	160358	GSM47231	GPL8300	GSE2508	obesity_control		0
3892	7	160359	GSM47232	GPL8300	GSE2508	obesity_control		0
3892	7	160360	GSM47233	GPL8300	GSE2508	obesity_control		0
3892	7	160361	GSM47286	GPL8300	GSE2508	obesity_control		0
3892	7	160362	GSM47299	GPL8300	GSE2508	obesity_control		0
3892	7	160363	GSM47300	GPL8300	GSE2508	obesity_control		0
3892	7	160364	GSM47301	GPL8300	GSE2508	obesity_control		0
3892	7	160365	GSM47303	GPL8300	GSE2508	obesity_control		0
3892	7	160366	GSM47324	GPL8300	GSE2508		obesity	1
3892	7	160367	GSM47325	GPL8300	GSE2508		obesity	1
3892	7	160368	GSM47326	GPL8300	GSE2508		obesity	1
3892	7	160369	GSM47327	GPL8300	GSE2508		obesity	1
3892	7	160370	GSM47328	GPL8300	GSE2508		obesity	1
3892	7	160371	GSM47333	GPL8300	GSE2508		obesity	1
3892	7	160372	GSM47334	GPL8300	GSE2508		obesity	1
3892	7	160373	GSM47335	GPL8300	GSE2508		obesity	1
3892	7	160374	GSM47336	GPL8300	GSE2508		obesity	1
3892	7	160375	GSM47337	GPL8300	GSE2508		obesity	1
3892	8	160376	GSM47224	GPL91	GSE2508	obesity_control		0
3892	8	160377	GSM47225	GPL91	GSE2508	obesity_control		0
3892	8	160378	GSM47226	GPL91	GSE2508	obesity_control		0
3892	8	160379	GSM47227	GPL91	GSE2508	obesity_control		0
3892	8	160380	GSM47228	GPL91	GSE2508	obesity_control		0
3892	8	160381	GSM47234	GPL91	GSE2508	obesity_control		0
3892	8	160382	GSM47235	GPL91	GSE2508	obesity_control		0
3892	8	160383	GSM47242	GPL91	GSE2508	obesity_control		0
3892	8	160384	GSM47256	GPL91	GSE2508	obesity_control		0
3892	8	160385	GSM47269	GPL91	GSE2508	obesity_control		0
3892	8	160386	GSM47317	GPL91	GSE2508		obesity	1
3892	8	160387	GSM47319	GPL91	GSE2508		obesity	1
3892	8	160388	GSM47321	GPL91	GSE2508		obesity	1
3892	8	160389	GSM47322	GPL91	GSE2508		obesity	1
3892	8	160390	GSM47323	GPL91	GSE2508		obesity	1
3892	8	160391	GSM47329	GPL91	GSE2508		obesity	1
3892	8	160392	GSM47330	GPL91	GSE2508		obesity	1
3892	8	160393	GSM47331	GPL91	GSE2508		obesity	1
3892	8	160394	GSM47332	GPL91	GSE2508		obesity	1
3892	13	160395	GSM47347	GPL92	GSE2508	obesity_control		0
3892	13	160396	GSM47348	GPL92	GSE2508	obesity_control		0
3892	13	160397	GSM47349	GPL92	GSE2508	obesity_control		0
3892	13	160398	GSM47350	GPL92	GSE2508	obesity_control		0
3892	13	160399	GSM47351	GPL92	GSE2508	obesity_control		0
3892	13	160400	GSM47352	GPL92	GSE2508	obesity_control		0
3892	13	160401	GSM47353	GPL92	GSE2508	obesity_control		0
3892	13	160402	GSM47354	GPL92	GSE2508	obesity_control		0
3892	13	160403	GSM47355	GPL92	GSE2508	obesity_control		0
3892	13	160404	GSM47356	GPL92	GSE2508	obesity_control		0
3892	13	160405	GSM47357	GPL92	GSE2508	obesity_control		0
3892	13	160406	GSM47358	GPL92	GSE2508	obesity_control		0
3892	13	160407	GSM47359	GPL92	GSE2508	obesity_control		0
3892	13	160408	GSM47360	GPL92	GSE2508	obesity_control		0
3892	13	160409	GSM47361	GPL92	GSE2508	obesity_control		0
3892	13	160410	GSM47362	GPL92	GSE2508	obesity_control		0
3892	13	160411	GSM47363	GPL92	GSE2508	obesity_control		0
3892	13	160412	GSM47364	GPL92	GSE2508	obesity_control		0
3892	13	160413	GSM47365	GPL92	GSE2508	obesity_control		0
3892	13	160414	GSM47366	GPL92	GSE2508	obesity_control		0
3892	13	160415	GSM47367	GPL92	GSE2508		obesity	1
3892	13	160416	GSM47368	GPL92	GSE2508		obesity	1
3892	13	160417	GSM47369	GPL92	GSE2508		obesity	1
3892	13	160418	GSM47370	GPL92	GSE2508		obesity	1
3892	13	160419	GSM47371	GPL92	GSE2508		obesity	1
3892	13	160420	GSM47372	GPL92	GSE2508		obesity	1
3892	13	160421	GSM47373	GPL92	GSE2508		obesity	1
3892	13	160422	GSM47374	GPL92	GSE2508		obesity	1
3892	13	160423	GSM47375	GPL92	GSE2508		obesity	1
3892	13	160424	GSM47376	GPL92	GSE2508		obesity	1
3892	13	160425	GSM47377	GPL92	GSE2508		obesity	1
3892	13	160426	GSM47378	GPL92	GSE2508		obesity	1
3892	13	160427	GSM47379	GPL92	GSE2508		obesity	1
3892	13	160428	GSM47380	GPL92	GSE2508		obesity	1
3892	13	160429	GSM47381	GPL92	GSE2508		obesity	1
3892	13	160430	GSM47382	GPL92	GSE2508		obesity	1
3892	13	160431	GSM47383	GPL92	GSE2508		obesity	1
3892	13	160432	GSM47384	GPL92	GSE2508		obesity	1
3892	13	160433	GSM47385	GPL92	GSE2508		obesity	1
3892	14	160434	GSM47386	GPL93	GSE2508	obesity_control		0
3892	14	160435	GSM47387	GPL93	GSE2508	obesity_control		0
3892	14	160436	GSM47388	GPL93	GSE2508	obesity_control		0
3892	14	160437	GSM47389	GPL93	GSE2508	obesity_control		0
3892	14	160438	GSM47390	GPL93	GSE2508	obesity_control		0
3892	14	160439	GSM47391	GPL93	GSE2508	obesity_control		0
3892	14	160440	GSM47392	GPL93	GSE2508	obesity_control		0
3892	14	160441	GSM47393	GPL93	GSE2508	obesity_control		0
3892	14	160442	GSM47394	GPL93	GSE2508	obesity_control		0
3892	14	160443	GSM47395	GPL93	GSE2508	obesity_control		0
3892	14	160444	GSM47396	GPL93	GSE2508	obesity_control		0
3892	14	160445	GSM47397	GPL93	GSE2508	obesity_control		0
3892	14	160446	GSM47398	GPL93	GSE2508	obesity_control		0
3892	14	160447	GSM47399	GPL93	GSE2508	obesity_control		0
3892	14	160448	GSM47400	GPL93	GSE2508	obesity_control		0
3892	14	160449	GSM47401	GPL93	GSE2508	obesity_control		0
3892	14	160450	GSM47402	GPL93	GSE2508	obesity_control		0
3892	14	160451	GSM47403	GPL93	GSE2508	obesity_control		0
3892	14	160452	GSM47404	GPL93	GSE2508	obesity_control		0
3892	14	160453	GSM47405	GPL93	GSE2508	obesity_control		0
3892	14	160454	GSM47406	GPL93	GSE2508		obesity	1
3892	14	160455	GSM47407	GPL93	GSE2508		obesity	1
3892	14	160456	GSM47408	GPL93	GSE2508		obesity	1
3892	14	160457	GSM47409	GPL93	GSE2508		obesity	1
3892	14	160458	GSM47410	GPL93	GSE2508		obesity	1
3892	14	160459	GSM47411	GPL93	GSE2508		obesity	1
3892	14	160460	GSM47412	GPL93	GSE2508		obesity	1
3892	14	160461	GSM47413	GPL93	GSE2508		obesity	1
3892	14	160462	GSM47414	GPL93	GSE2508		obesity	1
3892	14	160463	GSM47415	GPL93	GSE2508		obesity	1
3892	14	160464	GSM47416	GPL93	GSE2508		obesity	1
3892	14	160465	GSM47417	GPL93	GSE2508		obesity	1
3892	14	160466	GSM47418	GPL93	GSE2508		obesity	1
3892	14	160467	GSM47419	GPL93	GSE2508		obesity	1
3892	14	160468	GSM47420	GPL93	GSE2508		obesity	1
3892	14	160469	GSM47421	GPL93	GSE2508		obesity	1
3892	14	160470	GSM47422	GPL93	GSE2508		obesity	1
3892	14	160471	GSM47423	GPL93	GSE2508		obesity	1
3892	14	160472	GSM47424	GPL93	GSE2508		obesity	1
3892	15	160473	GSM47561	GPL94	GSE2508	obesity_control		0
3892	15	160474	GSM47562	GPL94	GSE2508	obesity_control		0
3892	15	160475	GSM47563	GPL94	GSE2508	obesity_control		0
3892	15	160476	GSM47564	GPL94	GSE2508	obesity_control		0
3892	15	160477	GSM47565	GPL94	GSE2508	obesity_control		0
3892	15	160478	GSM47566	GPL94	GSE2508	obesity_control		0
3892	15	160479	GSM47567	GPL94	GSE2508	obesity_control		0
3892	15	160480	GSM47568	GPL94	GSE2508	obesity_control		0
3892	15	160481	GSM47569	GPL94	GSE2508	obesity_control		0
3892	15	160482	GSM47570	GPL94	GSE2508	obesity_control		0
3892	15	160483	GSM47571	GPL94	GSE2508	obesity_control		0
3892	15	160484	GSM47572	GPL94	GSE2508	obesity_control		0
3892	15	160485	GSM47573	GPL94	GSE2508	obesity_control		0
3892	15	160486	GSM47574	GPL94	GSE2508	obesity_control		0
3892	15	160487	GSM47575	GPL94	GSE2508	obesity_control		0
3892	15	160488	GSM47576	GPL94	GSE2508	obesity_control		0
3892	15	160489	GSM47577	GPL94	GSE2508	obesity_control		0
3892	15	160490	GSM47578	GPL94	GSE2508	obesity_control		0
3892	15	160491	GSM47579	GPL94	GSE2508	obesity_control		0
3892	15	160492	GSM47580	GPL94	GSE2508	obesity_control		0
3892	15	160493	GSM47581	GPL94	GSE2508		obesity	1
3892	15	160494	GSM47582	GPL94	GSE2508		obesity	1
3892	15	160495	GSM47583	GPL94	GSE2508		obesity	1
3892	15	160496	GSM47584	GPL94	GSE2508		obesity	1
3892	15	160497	GSM47585	GPL94	GSE2508		obesity	1
3892	15	160498	GSM47586	GPL94	GSE2508		obesity	1
3892	15	160499	GSM47587	GPL94	GSE2508		obesity	1
3892	15	160500	GSM47588	GPL94	GSE2508		obesity	1
3892	15	160501	GSM47589	GPL94	GSE2508		obesity	1
3892	15	160502	GSM47590	GPL94	GSE2508		obesity	1
3892	15	160503	GSM47591	GPL94	GSE2508		obesity	1
3892	15	160504	GSM47592	GPL94	GSE2508		obesity	1
3892	15	160505	GSM47593	GPL94	GSE2508		obesity	1
3892	15	160506	GSM47594	GPL94	GSE2508		obesity	1
3892	15	160507	GSM47595	GPL94	GSE2508		obesity	1
3892	15	160508	GSM47596	GPL94	GSE2508		obesity	1
3892	15	160509	GSM47597	GPL94	GSE2508		obesity	1
3892	15	160510	GSM47598	GPL94	GSE2508		obesity	1
3892	15	160511	GSM47599	GPL94	GSE2508		obesity	1
3892	16	160512	GSM47823	GPL95	GSE2508	obesity_control		0
3892	16	160513	GSM47824	GPL95	GSE2508	obesity_control		0
3892	16	160514	GSM47825	GPL95	GSE2508	obesity_control		0
3892	16	160515	GSM47826	GPL95	GSE2508	obesity_control		0
3892	16	160516	GSM47827	GPL95	GSE2508	obesity_control		0
3892	16	160517	GSM47828	GPL95	GSE2508	obesity_control		0
3892	16	160518	GSM47829	GPL95	GSE2508	obesity_control		0
3892	16	160519	GSM47830	GPL95	GSE2508	obesity_control		0
3892	16	160520	GSM47831	GPL95	GSE2508	obesity_control		0
3892	16	160521	GSM47832	GPL95	GSE2508	obesity_control		0
3892	16	160522	GSM47833	GPL95	GSE2508	obesity_control		0
3892	16	160523	GSM47834	GPL95	GSE2508	obesity_control		0
3892	16	160524	GSM47835	GPL95	GSE2508	obesity_control		0
3892	16	160525	GSM47836	GPL95	GSE2508	obesity_control		0
3892	16	160526	GSM47837	GPL95	GSE2508	obesity_control		0
3892	16	160527	GSM47838	GPL95	GSE2508	obesity_control		0
3892	16	160528	GSM47839	GPL95	GSE2508	obesity_control		0
3892	16	160529	GSM47840	GPL95	GSE2508	obesity_control		0
3892	16	160530	GSM47841	GPL95	GSE2508	obesity_control		0
3892	16	160531	GSM47842	GPL95	GSE2508	obesity_control		0
3892	16	160532	GSM47843	GPL95	GSE2508		obesity	1
3892	16	160533	GSM47844	GPL95	GSE2508		obesity	1
3892	16	160534	GSM47845	GPL95	GSE2508		obesity	1
3892	16	160535	GSM47846	GPL95	GSE2508		obesity	1
3892	16	160536	GSM47847	GPL95	GSE2508		obesity	1
3892	16	160537	GSM47848	GPL95	GSE2508		obesity	1
3892	16	160538	GSM47849	GPL95	GSE2508		obesity	1
3892	16	160539	GSM47850	GPL95	GSE2508		obesity	1
3892	16	160540	GSM47851	GPL95	GSE2508		obesity	1
3892	16	160541	GSM47852	GPL95	GSE2508		obesity	1
3892	16	160542	GSM47853	GPL95	GSE2508		obesity	1
3892	16	160543	GSM47854	GPL95	GSE2508		obesity	1
3892	16	160544	GSM47855	GPL95	GSE2508		obesity	1
3892	16	160545	GSM47856	GPL95	GSE2508		obesity	1
3892	16	160546	GSM47857	GPL95	GSE2508		obesity	1
3892	16	160547	GSM47858	GPL95	GSE2508		obesity	1
3892	16	160548	GSM47859	GPL95	GSE2508		obesity	1
3892	16	160549	GSM47860	GPL95	GSE2508		obesity	1
3892	16	160550	GSM47861	GPL95	GSE2508		obesity	1
3901	2	161223	GSM47878	GPL96	GSE2510	obesity_control		0
3901	2	161224	GSM47879	GPL96	GSE2510	obesity_control		0
3901	2	161225	GSM47880	GPL96	GSE2510	obesity_control		0
3901	2	161226	GSM47881	GPL96	GSE2510	obesity_control		0
3901	2	161227	GSM47882	GPL96	GSE2510	obesity_control		0
3901	2	161228	GSM47883	GPL96	GSE2510	obesity_control		0
3901	2	161229	GSM47884	GPL96	GSE2510	obesity_control		0
3901	2	161230	GSM47885	GPL96	GSE2510	obesity_control		0
3901	2	161231	GSM47886	GPL96	GSE2510	obesity_control		0
3901	2	161232	GSM47887	GPL96	GSE2510	obesity_control		0
3901	2	161233	GSM47888	GPL96	GSE2510	obesity_control		0
3901	2	161234	GSM47889	GPL96	GSE2510	obesity_control		0
3901	2	161235	GSM47890	GPL96	GSE2510	obesity_control		0
3901	2	161236	GSM47891	GPL96	GSE2510	obesity_control		0
3901	2	161237	GSM47892	GPL96	GSE2510		obesity	1
3901	2	161238	GSM47893	GPL96	GSE2510		obesity	1
3901	2	161239	GSM47894	GPL96	GSE2510		obesity	1
3901	2	161240	GSM47895	GPL96	GSE2510		obesity	1
3901	2	161241	GSM47896	GPL96	GSE2510		obesity	1
3901	2	161242	GSM47897	GPL96	GSE2510		obesity	1
3901	2	161243	GSM47898	GPL96	GSE2510		obesity	1
3901	2	161244	GSM47899	GPL96	GSE2510		obesity	1
3901	2	161245	GSM47900	GPL96	GSE2510		obesity	1
3901	2	161246	GSM47901	GPL96	GSE2510		obesity	1
3901	2	161247	GSM47902	GPL96	GSE2510		obesity	1
3901	2	161248	GSM47903	GPL96	GSE2510		obesity	1
3901	2	161249	GSM47904	GPL96	GSE2510		obesity	1
3901	2	161250	GSM47905	GPL96	GSE2510		obesity	1
3901	50	161251	GSM47906	GPL97	GSE2510	obesity_control		0
3901	50	161252	GSM47907	GPL97	GSE2510	obesity_control		0
3901	50	161253	GSM47908	GPL97	GSE2510	obesity_control		0
3901	50	161254	GSM47909	GPL97	GSE2510	obesity_control		0
3901	50	161255	GSM47910	GPL97	GSE2510	obesity_control		0
3901	50	161256	GSM47911	GPL97	GSE2510	obesity_control		0
3901	50	161257	GSM47912	GPL97	GSE2510	obesity_control		0
3901	50	161258	GSM47913	GPL97	GSE2510	obesity_control		0
3901	50	161259	GSM47914	GPL97	GSE2510	obesity_control		0
3901	50	161260	GSM47935	GPL97	GSE2510	obesity_control		0
3901	50	161261	GSM47936	GPL97	GSE2510	obesity_control		0
3901	50	161262	GSM47937	GPL97	GSE2510	obesity_control		0
3901	50	161263	GSM47938	GPL97	GSE2510	obesity_control		0
3901	50	161264	GSM47939	GPL97	GSE2510	obesity_control		0
3901	50	161265	GSM47940	GPL97	GSE2510		obesity	1
3901	50	161266	GSM47941	GPL97	GSE2510		obesity	1
3901	50	161267	GSM47942	GPL97	GSE2510		obesity	1
3901	50	161268	GSM47943	GPL97	GSE2510		obesity	1
3901	50	161269	GSM47944	GPL97	GSE2510		obesity	1
3901	50	161270	GSM47945	GPL97	GSE2510		obesity	1
3901	50	161271	GSM47946	GPL97	GSE2510		obesity	1
3901	50	161272	GSM47947	GPL97	GSE2510		obesity	1
3901	50	161273	GSM47948	GPL97	GSE2510		obesity	1
3901	50	161274	GSM47950	GPL97	GSE2510		obesity	1
3901	50	161275	GSM47951	GPL97	GSE2510		obesity	1
3901	50	161276	GSM47952	GPL97	GSE2510		obesity	1
3901	50	161277	GSM47953	GPL97	GSE2510		obesity	1
3901	50	161278	GSM47954	GPL97	GSE2510		obesity	1
3977	283	165823	GSM623761	GPL6244	GSE25401	obesity_control		0
3977	283	165824	GSM623762	GPL6244	GSE25401	obesity_control		0
3977	283	165825	GSM623763	GPL6244	GSE25401	obesity_control		0
3977	283	165826	GSM623764	GPL6244	GSE25401		obesity	1
3977	283	165827	GSM623765	GPL6244	GSE25401	obesity_control		0
3977	283	165828	GSM623766	GPL6244	GSE25401	obesity_control		0
3977	283	165829	GSM623767	GPL6244	GSE25401		obesity	1
3977	283	165830	GSM623768	GPL6244	GSE25401	obesity_control		0
3977	283	165831	GSM623769	GPL6244	GSE25401	obesity_control		0
3977	283	165832	GSM623770	GPL6244	GSE25401	obesity_control		0
3977	283	165833	GSM623771	GPL6244	GSE25401	obesity_control		0
3977	283	165834	GSM623772	GPL6244	GSE25401	obesity_control		0
3977	283	165835	GSM623773	GPL6244	GSE25401	obesity_control		0
3977	283	165836	GSM623774	GPL6244	GSE25401	obesity_control		0
3977	283	165837	GSM623775	GPL6244	GSE25401	obesity_control		0
3977	283	165838	GSM623776	GPL6244	GSE25401	obesity_control		0
3977	283	165839	GSM623777	GPL6244	GSE25401		obesity	1
3977	283	165840	GSM623778	GPL6244	GSE25401	obesity_control		0
3977	283	165841	GSM623779	GPL6244	GSE25401		obesity	1
3977	283	165842	GSM623780	GPL6244	GSE25401		obesity	1
3977	283	165843	GSM623781	GPL6244	GSE25401	obesity_control		0
3977	283	165844	GSM623782	GPL6244	GSE25401	obesity_control		0
3977	283	165845	GSM623783	GPL6244	GSE25401		obesity	1
3977	283	165846	GSM623784	GPL6244	GSE25401		obesity	1
3977	283	165847	GSM623785	GPL6244	GSE25401		obesity	1
3977	283	165848	GSM623786	GPL6244	GSE25401	obesity_control		0
3977	283	165849	GSM623787	GPL6244	GSE25401		obesity	1
3977	283	165850	GSM623788	GPL6244	GSE25401		obesity	1
3977	283	165851	GSM623789	GPL6244	GSE25401	obesity_control		0
3977	283	165852	GSM623790	GPL6244	GSE25401		obesity	1
3977	283	165853	GSM623791	GPL6244	GSE25401		obesity	1
3977	283	165854	GSM623792	GPL6244	GSE25401	obesity_control		0
3977	283	165855	GSM623793	GPL6244	GSE25401		obesity	1
3977	283	165856	GSM623794	GPL6244	GSE25401		obesity	1
3977	283	165857	GSM623795	GPL6244	GSE25401		obesity	1
3977	283	165858	GSM623796	GPL6244	GSE25401	obesity_control		0
3977	283	165859	GSM623797	GPL6244	GSE25401	obesity_control		0
3977	283	165860	GSM623798	GPL6244	GSE25401	obesity_control		0
3977	283	165861	GSM623799	GPL6244	GSE25401		obesity	1
3977	283	165862	GSM623800	GPL6244	GSE25401		obesity	1
3977	283	165863	GSM623801	GPL6244	GSE25401		obesity	1
3977	283	165864	GSM623802	GPL6244	GSE25401		obesity	1
3977	283	165865	GSM623803	GPL6244	GSE25401	obesity_control		0
3977	283	165866	GSM623804	GPL6244	GSE25401		obesity	1
3977	283	165867	GSM623805	GPL6244	GSE25401		obesity	1
3977	283	165868	GSM623806	GPL6244	GSE25401	obesity_control		0
3977	283	165869	GSM623807	GPL6244	GSE25401		obesity	1
3977	283	165870	GSM623808	GPL6244	GSE25401		obesity	1
3977	283	165871	GSM623809	GPL6244	GSE25401		obesity	1
3977	283	165872	GSM623810	GPL6244	GSE25401		obesity	1
3977	283	165873	GSM623811	GPL6244	GSE25401		obesity	1
3977	283	165874	GSM623812	GPL6244	GSE25401		obesity	1
3977	283	165875	GSM623813	GPL6244	GSE25401		obesity	1
3977	283	165876	GSM623814	GPL6244	GSE25401		obesity	1
3977	283	165877	GSM623815	GPL6244	GSE25401		obesity	1
3977	283	165878	GSM623816	GPL6244	GSE25401	obesity_control		0
5751	17	231133	GSM807339	GPL6102	GSE32575	obesity_control		0
5751	17	231134	GSM807340	GPL6102	GSE32575	obesity_control		0
5751	17	231135	GSM807341	GPL6102	GSE32575	obesity_control		0
5751	17	231136	GSM807342	GPL6102	GSE32575	obesity_control		0
5751	17	231137	GSM807343	GPL6102	GSE32575	obesity_control		0
5751	17	231138	GSM807344	GPL6102	GSE32575	obesity_control		0
5751	17	231139	GSM807345	GPL6102	GSE32575	obesity_control		0
5751	17	231140	GSM807346	GPL6102	GSE32575	obesity_control		0
5751	17	231141	GSM807347	GPL6102	GSE32575	obesity_control		0
5751	17	231142	GSM807348	GPL6102	GSE32575	obesity_control		0
5751	17	231143	GSM807349	GPL6102	GSE32575	obesity_control		0
5751	17	231144	GSM807350	GPL6102	GSE32575	obesity_control		0
5751	17	231145	GSM807351	GPL6102	GSE32575		obesity	1
5751	17	231146	GSM807352	GPL6102	GSE32575		obesity	1
5751	17	231147	GSM807353	GPL6102	GSE32575		obesity	1
5751	17	231148	GSM807354	GPL6102	GSE32575		obesity	1
5751	17	231149	GSM807355	GPL6102	GSE32575		obesity	1
5751	17	231150	GSM807356	GPL6102	GSE32575		obesity	1
5751	17	231151	GSM807357	GPL6102	GSE32575		obesity	1
5751	17	231152	GSM807358	GPL6102	GSE32575		obesity	1
5751	17	231153	GSM807359	GPL6102	GSE32575		obesity	1
5751	17	231154	GSM807360	GPL6102	GSE32575		obesity	1
5751	17	231155	GSM807361	GPL6102	GSE32575		obesity	1
5751	17	231156	GSM807362	GPL6102	GSE32575		obesity	1
5751	17	231157	GSM807363	GPL6102	GSE32575		obesity	1
5751	17	231158	GSM807364	GPL6102	GSE32575		obesity	1
5751	17	231159	GSM807365	GPL6102	GSE32575		obesity	1
5751	17	231160	GSM807366	GPL6102	GSE32575		obesity	1
5751	17	231161	GSM807367	GPL6102	GSE32575		obesity	1
5751	17	231162	GSM807368	GPL6102	GSE32575		obesity	1
5751	17	231163	GSM807369	GPL6102	GSE32575		obesity	1
5751	17	231164	GSM807370	GPL6102	GSE32575		obesity	1
5751	17	231165	GSM807371	GPL6102	GSE32575		obesity	1
5751	17	231166	GSM807372	GPL6102	GSE32575		obesity	1
5751	17	231167	GSM807373	GPL6102	GSE32575		obesity	1
5751	17	231168	GSM807374	GPL6102	GSE32575		obesity	1
5751	17	231169	GSM807375	GPL6102	GSE32575		obesity	1
5751	17	231170	GSM807376	GPL6102	GSE32575		obesity	1
5751	17	231171	GSM807377	GPL6102	GSE32575		obesity	1
5751	17	231172	GSM807378	GPL6102	GSE32575		obesity	1
5751	17	231173	GSM807379	GPL6102	GSE32575		obesity	1
5751	17	231174	GSM807380	GPL6102	GSE32575		obesity	1
5751	17	231175	GSM807381	GPL6102	GSE32575		obesity	1
5751	17	231176	GSM807382	GPL6102	GSE32575		obesity	1
5751	17	231177	GSM807383	GPL6102	GSE32575		obesity	1
5751	17	231178	GSM807384	GPL6102	GSE32575		obesity	1
5751	17	231179	GSM807385	GPL6102	GSE32575		obesity	1
5751	17	231180	GSM807386	GPL6102	GSE32575		obesity	1
8392	53	330308	GSM1076327	GPL6480	GSE44000		obesity	1
8392	53	330309	GSM1076328	GPL6480	GSE44000		obesity	1
8392	53	330310	GSM1076329	GPL6480	GSE44000		obesity	1
8392	53	330311	GSM1076330	GPL6480	GSE44000		obesity	1
8392	53	330312	GSM1076331	GPL6480	GSE44000		obesity	1
8392	53	330313	GSM1076332	GPL6480	GSE44000		obesity	1
8392	53	330314	GSM1076333	GPL6480	GSE44000		obesity	1
8392	53	330315	GSM1076334	GPL6480	GSE44000	obesity_control		0
8392	53	330316	GSM1076335	GPL6480	GSE44000	obesity_control		0
8392	53	330317	GSM1076336	GPL6480	GSE44000	obesity_control		0
8392	53	330318	GSM1076337	GPL6480	GSE44000	obesity_control		0
8392	53	330319	GSM1076338	GPL6480	GSE44000	obesity_control		0
8392	53	330320	GSM1076339	GPL6480	GSE44000	obesity_control		0
8392	53	330321	GSM1076340	GPL6480	GSE44000	obesity_control		0
9041	2	356674	GSM3979	GPL96	GSE474		obesity	1
9041	2	356675	GSM3980	GPL96	GSE474		obesity	1
9041	2	356676	GSM3981	GPL96	GSE474		obesity	1
9041	2	356677	GSM3982	GPL96	GSE474		obesity	1
9041	2	356678	GSM3983	GPL96	GSE474		obesity	1
9041	2	356679	GSM3984	GPL96	GSE474		obesity	1
